Sentence,Sentiment,Topic,Topic Score
I'm on oxycodone a small dose and I take it as needed every 6 hours as needed.,0.0,4,0.6797351837158203
"Not five minutes later, I was in a private suture room, having my finger cleaned, and redressed by the PA on duty.",0.0,4,0.7281928062438965
As if waiting for hour and a half in the waiting room to see him was not enough.,0.0,4,0.7591408491134644
I MYSELF work in a hospital.,0.0,4,0.6513295769691467
"I understand that a lot of people come in for emergencies that aren't actual emergencies, but still.",0.0,4,0.7395996451377869
After being sent to the correct area and waiting another 25 (I have vomited twice in the meantime) I finally get to see a doctor.,0.0,4,0.7434298396110535
I have been going to many other hospitals in the Boston area over the years and nothing has compared to the experience I had here.,0.0,4,0.6958248615264893
(I have also returned to the walk in clinic and the ER at The Mount Auburn Hospital.,0.0,4,0.6798551082611084
My mother doesn't have a primary care..which they know.,0.0,4,0.6804683804512024
Now I have to go to a DIFFERENT place entirely to a different doctor for the main exam that this doctor couldn't do...next week!,0.0,4,0.6968544721603394
"I have to ask, if that's all it took why didn't you do it in the first place?",0.0,4,0.7038674354553223
"And if she does, you need to wait a bit because they don't have the machine to do it there.",0.0,4,0.7160951495170593
"There always seems to be major activity in the gardens here, with people planting, cleaning and tending.",0.0,4,0.6700642704963684
I can't imagine why anyone would come to this hospital.,0.0,4,0.7241079807281494
Had attitude.,0.0,4,0.6529291868209839
Just seems second rate.,0.0,4,0.6789236068725586
A little gauze and wrapping and presto.,0.0,4,0.6940632462501526
She gets five stars!,0.0,4,0.6529288291931152
Do these people realize that they did?,0.0,4,0.6804037094116211
I was however seen right away.,0.0,4,0.6803697943687439
"When you enter the hospital, you will find the same experience.",0.0,4,0.6730443239212036
The grounds are spotless.,0.0,4,0.652911365032196
(Note that there's plenty of parking but I always took the bus.),0.0,4,0.6799035668373108
This is almost a year later and for a blood test!!!,0.0,4,0.684634804725647
"There are two cafeterias, one small one in the lobby and a larger one upstairs on the second floor.",0.0258,4,0.6937166452407837
"Then it dawned on me ""silly me that had a lot on my mind and didn't ask the Dr. questions"" I usually do ask lots.",0.0258,4,0.6955808401107788
She got admitted immediately for dehydration and got more antibiotics and was told she got kidney stone but they don't know if she needs surgery yet until the xray results come out.,0.0516,4,0.7353764772415161
"They took me off high doses of two anticonvulsants (one I had been taking for months, the other a number of years) cold turkey.",0.0772,4,0.6590372920036316
Auburn and admitted for over 2 weeks.,0.1027,4,0.6529027223587036
That doctor will zero in on one symptom and just not let go no matter how hard you try to explain the patients actual condition.,0.1501,4,0.6525740027427673
I know that things take time but I also know when we're the only admitted patients at that time of night it shouldn't have taken that long.,0.1531,4,0.7710440754890442
My dad and I came here for details that i'm not going to bore anyone with.,0.1877,4,0.680415689945221
The blood lab people did their job fine.,0.2023,4,0.6503904461860657
This new doctor was surprised she never got a check up and even said I can't believe a thorough test was not done then.,0.2263,4,0.7035154104232788
Dr Hartunian typically has a 9-10 month wait list for new patients and she is every bit worth the wait.,0.2263,4,0.667408287525177
"They threatened me constantly, called me names, spoke of me like I wasn't there, and treated me like a three-year-old.",0.25,4,0.6925727725028992
I was alone in Cambridge with family and friends thousands of miles away when I got a migraine.,0.2732,4,0.6556860208511353
"None of the BS check-in's to buy more time that I've experienced at other hospitals...

After a third vitals check, I was walking out the door not 5 minutes later.",0.2732,4,0.7601091861724854
"One of the doctors spent way over half hour answering my questions, explaining every detail in plain English, and making sure I understood everything.",0.3182,4,0.7956708073616028
The walk in clinic is open to all on weekends which is a huge plus in my book.),0.3182,4,0.7145226001739502
"Although the people who work here are really nice, I thought overall the whole place was incredibly disorganized and my time for a ""routine"" appointment was three times that of other places plus I have to physically go to three different locations!!!",0.3561,4,0.6764767169952393
Staff treated my wife like she was their only patient.,0.3612,4,0.718031644821167
I was given clear instructions before and after the surgery.,0.3818,4,0.6529284715652466
"Forty minutes on the phone later, Blue Cross digs through all our records and can't find any reason why the old plan would still be showing up, and concludes that this is definitely on Mount Auburn (which would of course make sense).",0.4019,4,0.6629655361175537
You're there to help people.,0.4019,4,0.6804161667823792
"If you have a tendency to treat people who serve you poorly anywhere else, you will do the same in the hospital, and likely will receive same ""only what is required"" response.",0.4019,4,0.7119809985160828
Like I have all the time in the world to take off work?!,0.4199,4,0.7248079180717468
I hope they change that.,0.4404,4,0.6763794422149658
"She went so far out of her way and when thanked, merely said modestly ""it's my job"".",0.4404,4,0.6975714564323425
Auburn could do to improve?,0.4404,4,0.6529298424720764
I hope we are still in Boston and get to deliver our next baby here.,0.4404,4,0.7213062047958374
Also- if the creepy resident in the bright green scrubs stares into my room one more time I will tell at him.,0.4404,4,0.6627609133720398
Hospital ratings are and should be all about the dedicated staff.,0.4588,4,0.652916431427002
And she made a wise choice.,0.4767,4,0.7037944197654724
Let me just state this as a fact: when you become a doctor or want to have a career in the medical field you HAVE to have compassion.,0.5106,4,0.6663991212844849
I was there every day and this was true always!!,0.5242,4,0.6751198768615723
"First visit to the emergency room, they took normal care and told my mother she got an infection, take antibiotics for 2 weeks and you should be good.",0.5423,4,0.7022722959518433
No come check with your primary care in a few days to see the progress or come back for a check up.,0.5859,4,0.7049217224121094
(Would be fashion designers- please design some new johnnies that do the job but also make us feel like we are looking feminine and fabulous.),0.5994,4,0.7607247233390808
Rules of life and courtesy are not suspended in the hospital.,0.6192,4,0.6804125905036926
If I spend another hour here it would be awesome to get another pillow.,0.6249,4,0.7201336026191711
"I was greeted and registered without delay, immediately seen by the triage nurse who re-dressed my finger, checked my vitals, and returned me to the waiting area.",0.6324,4,0.7103357911109924
I knew at this time of night we wouldn't get a staff doctor and an intern or a resident was the best that we would get.,0.6369,4,0.7382851839065552
The gals at the front desk are proud volunteers and will kindly steer you in the right direction on your first day.,0.743,4,0.6928024888038635
"If you do not like your  jobs, then leave the position and give the opportunity to more compassionate, articulate people who understand that family will call you, not to bug or annoy you, but to find out information on their loved ones.",0.784,4,0.6810780763626099
"They respect your dignity and treat you like the glorious human being you are, not just some random patient with a health problem.",0.91,4,0.7079786062240601
"I might be a bit paranoid but I really, really don't trust this place.",-0.7065,4,0.6778661012649536
"I know care can really vary, depending on who you happen to get when you walk into the ER... but this place has almost killed two family members.",-0.6918,4,0.6707199215888977
WTF?,-0.5859,4,0.652925968170166
Hit or miss... but it's a hospital.,0.0,4,0.6803948879241943
There's full WIFI (which is how I'm typing this now) and decent cell reception when your not in the ground floor.,0.0,4,0.7105139493942261
"After over a month of treatment and surgeries in that hospital, she's home and recovering now.",0.0,4,0.693280816078186
"They practically laughed at me as I lurched in saying I had broken my big toe,  as in the ER staff's opinion, there was no way that someone with a break like that would be walking.",0.0516,4,0.7162372469902039
He was admitted for a few days.,0.1027,4,0.6529027223587036
"I chose to be sent to Mount Auburn just on a random feeling, because I had a long wait in the ER of St. Elizabeth's a couple years ago.",0.128,4,0.6575757265090942
